year_film,year_ceremony,ceremony,category_id,category,name,film,winner,count
1934,1935,7,OPT,OUTSTANDING PRODUCTION,First National,Flirtation Walk,FALSE,31
1934,1935,7,OPT,OUTSTANDING PRODUCTION,RKO Radio,The Gay Divorcee,FALSE,32
1934,1935,7,OPT,OUTSTANDING PRODUCTION,Warner Bros.,Here Comes the Navy,FALSE,33
1934,1935,7,OPT,OUTSTANDING PRODUCTION,20th Century,The House of Rothschild,FALSE,34
1934,1935,7,OPT,OUTSTANDING PRODUCTION,Universal,Imitation of Life,FALSE,35
1934,1935,7,OPT,OUTSTANDING PRODUCTION,Columbia,It Happened One Night,TRUE,36
1934,1935,7,OPT,OUTSTANDING PRODUCTION,Columbia,One Night of Love,FALSE,37
1934,1935,7,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Thin Man,FALSE,38
1934,1935,7,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Viva Villa!,FALSE,39
1934,1935,7,OPT,OUTSTANDING PRODUCTION,Jesse L. Lasky (production company),The White Parade,FALSE,40
1934,1935,7,SSCT,SHORT SUBJECT (Cartoon),"Charles Mintz, Producer",Holiday Land,FALSE,41
1934,1935,7,SSCT,SHORT SUBJECT (Cartoon),"Walter Lantz, Producer",Jolly Little Elves,FALSE,42
1934,1935,7,SSCT,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Tortoise and the Hare,TRUE,43
1934,1935,7,SSCM,SHORT SUBJECT (Comedy),"Kenneth Macgowan, Producer",La Cucaracha,TRUE,44
1934,1935,7,SSCM,SHORT SUBJECT (Comedy),"Jules White, Producer",Men in Black,FALSE,45
1934,1935,7,SSCM,SHORT SUBJECT (Comedy),Warner Bros.,"What, No Men!",FALSE,46
1934,1935,7,SSN,SHORT SUBJECT (Novelty),Skibo Productions,Bosom Friends,FALSE,47
1934,1935,7,SSN,SHORT SUBJECT (Novelty),"Stacy Woodard and Horace Woodard, Producers",City of Wax,TRUE,48
1934,1935,7,SSN,SHORT SUBJECT (Novelty),"Pete Smith, Producer",Strikes and Spares,FALSE,49
1934,1935,7,SR,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",The Affairs of Cellini,FALSE,50
1934,1935,7,SR,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",Cleopatra,FALSE,51
1934,1935,7,SR,SOUND RECORDING,"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director",Flirtation Walk,FALSE,52
1934,1935,7,SR,SOUND RECORDING,"RKO Radio Studio Sound Department, Carl Dreher, Sound Director",The Gay Divorcee,FALSE,53
1934,1935,7,SR,SOUND RECORDING,"Universal Studio Sound Department, Theodore Soderberg, Sound Director",Imitation of Life,FALSE,54
1934,1935,7,SR,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",One Night of Love,TRUE,55
1934,1935,7,SR,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",Viva Villa!,FALSE,56
1934,1935,7,SR,SOUND RECORDING,"Fox Studio Sound Department, E. H. Hansen, Sound Director",The White Parade,FALSE,57
1934,1935,7,WA,WRITING (Adaptation),Robert Riskin,It Happened One Night,TRUE,58
1934,1935,7,WA,WRITING (Adaptation),"Frances Goodrich, Albert Hackett",The Thin Man,FALSE,59
1934,1935,7,WA,WRITING (Adaptation),Ben Hecht,Viva Villa!,FALSE,60
1934,1935,7,WOS,WRITING (Original Story),Mauri Grashin,Hide-Out,FALSE,61
1934,1935,7,WOS,WRITING (Original Story),Arthur Caesar,Manhattan Melodrama,TRUE,62
1934,1935,7,WOS,WRITING (Original Story),Norman Krasna,The Richest Girl in the World,FALSE,63
1935,1936,8,AR,ACTOR,Clark Gable,Mutiny on the Bounty,FALSE,1
1935,1936,8,AR,ACTOR,Charles Laughton,Mutiny on the Bounty,FALSE,2
1935,1936,8,AR,ACTOR,Victor McLaglen,The Informer,TRUE,3
1935,1936,8,AR,ACTOR,Paul Muni,Black Fury,FALSE,4
1935,1936,8,AR,ACTOR,Franchot Tone,Mutiny on the Bounty,FALSE,5
1935,1936,8,AS,ACTRESS,Elisabeth Bergner,Escape Me Never,FALSE,6
1935,1936,8,AS,ACTRESS,Claudette Colbert,Private Worlds,FALSE,7
1935,1936,8,AS,ACTRESS,Bette Davis,Dangerous,TRUE,8
1935,1936,8,AS,ACTRESS,Katharine Hepburn,Alice Adams,FALSE,9
1935,1936,8,AS,ACTRESS,Miriam Hopkins,Becky Sharp,FALSE,10
1935,1936,8,AS,ACTRESS,Merle Oberon,The Dark Angel,FALSE,11
1935,1936,8,AD,ART DIRECTION,Richard Day,The Dark Angel,TRUE,12
1935,1936,8,AD,ART DIRECTION,"Hans Dreier, Roland Anderson",The Lives of a Bengal Lancer,FALSE,13
1935,1936,8,AD,ART DIRECTION,"Van Nest Polglase, Carroll Clark",Top Hat,FALSE,14
1935,1936,8,ASD,ASSISTANT DIRECTOR,Joseph Newman,David Copperfield,FALSE,15
1935,1936,8,ASD,ASSISTANT DIRECTOR,Eric Stacey,Les Miserables,FALSE,16
1935,1936,8,ASD,ASSISTANT DIRECTOR,"Clem Beauchamp, Paul Wing",The Lives of a Bengal Lancer,TRUE,17
1935,1936,8,ASD,ASSISTANT DIRECTOR,Sherry Shourds,A Midsummer Night's Dream,FALSE,18
1935,1936,8,C,CINEMATOGRAPHY,Ray June,Barbary Coast,FALSE,19
1935,1936,8,C,CINEMATOGRAPHY,Victor Milner,The Crusades,FALSE,20
1935,1936,8,C,CINEMATOGRAPHY,Gregg Toland,Les Miserables,FALSE,21
1935,1936,8,C,CINEMATOGRAPHY,Hal Mohr,A Midsummer Night's Dream,TRUE,22
1935,1936,8,DD,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1935,FALSE,23
1935,1936,8,DD,DANCE DIRECTION,Bobby Connolly,Go into Your Dance,FALSE,24
1935,1936,8,DD,DANCE DIRECTION,Dave Gould,Broadway Melody of 1936,TRUE,25
1935,1936,8,DD,DANCE DIRECTION,Sammy Lee,King of Burlesque,FALSE,26
1935,1936,8,DD,DANCE DIRECTION,Hermes Pan,Top Hat,FALSE,27
1935,1936,8,DD,DANCE DIRECTION,LeRoy Prinz,Big Broadcast of 1936,FALSE,28
1935,1936,8,DD,DANCE DIRECTION,Benjamin Zemach,She,FALSE,29
1935,1936,8,D,DIRECTING,Michael Curtiz,Captain Blood,FALSE,30
1935,1936,8,D,DIRECTING,John Ford,The Informer,TRUE,31
1935,1936,8,D,DIRECTING,Henry Hathaway,The Lives of a Bengal Lancer,FALSE,32
1935,1936,8,D,DIRECTING,Frank Lloyd,Mutiny on the Bounty,FALSE,33
1935,1936,8,FE,FILM EDITING,Robert J. Kern,David Copperfield,FALSE,34
1935,1936,8,FE,FILM EDITING,George Hively,The Informer,FALSE,35
1935,1936,8,FE,FILM EDITING,Barbara McLean,Les Miserables,FALSE,36
1935,1936,8,FE,FILM EDITING,Ellsworth Hoagland,The Lives of a Bengal Lancer,FALSE,37
1935,1936,8,FE,FILM EDITING,Ralph Dawson,A Midsummer Night's Dream,TRUE,38
1935,1936,8,FE,FILM EDITING,Margaret Booth,Mutiny on the Bounty,FALSE,39
1935,1936,8,MSC,MUSIC (Scoring),"Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",Captain Blood,FALSE,40
1935,1936,8,MSC,MUSIC (Scoring),"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Max Steiner)",The Informer,TRUE,41
1935,1936,8,MSC,MUSIC (Scoring),"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",Mutiny on the Bounty,FALSE,42
1935,1936,8,MSC,MUSIC (Scoring),"Paramount Studio Music Department, Irvin Talbot, head of department  (Score by Ernst Toch)",Peter Ibbetson,FALSE,43
1935,1936,8,MS,MUSIC (Song),Music and Lyrics by Irving Berlin,Top Hat,FALSE,44
1935,1936,8,MS,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields and Jimmy McHugh,Roberta,FALSE,45
1935,1936,8,MS,MUSIC (Song),Music by Harry Warren; Lyrics by Al Dubin,Gold Diggers of 1935,TRUE,46
1935,1936,8,OPT,OUTSTANDING PRODUCTION,RKO Radio,Alice Adams,FALSE,47
1935,1936,8,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Broadway Melody of 1936,FALSE,48
1935,1936,8,OPT,OUTSTANDING PRODUCTION,Cosmopolitan,Captain Blood,FALSE,49
1935,1936,8,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,David Copperfield,FALSE,50
1935,1936,8,OPT,OUTSTANDING PRODUCTION,RKO Radio,The Informer,FALSE,51
1935,1936,8,OPT,OUTSTANDING PRODUCTION,20th Century,Les Miserables,FALSE,52
1935,1936,8,OPT,OUTSTANDING PRODUCTION,Paramount,The Lives of a Bengal Lancer,FALSE,53
1935,1936,8,OPT,OUTSTANDING PRODUCTION,Warner Bros.,A Midsummer Night's Dream,FALSE,54
1935,1936,8,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Mutiny on the Bounty,TRUE,55
1935,1936,8,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Naughty Marietta,FALSE,56
1935,1936,8,OPT,OUTSTANDING PRODUCTION,Paramount,Ruggles of Red Gap,FALSE,57
1935,1936,8,OPT,OUTSTANDING PRODUCTION,RKO Radio,Top Hat,FALSE,58
1935,1936,8,SSCT,SHORT SUBJECT (Cartoon),Harman-Ising,The Calico Dragon,FALSE,59
1935,1936,8,SSCT,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Three Orphan Kittens,TRUE,60
1935,1936,8,SSCT,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Who Killed Cock Robin?,FALSE,61
1935,1936,8,SSCM,SHORT SUBJECT (Comedy),"Jack Chertok, Producer",How to Sleep,TRUE,62
1935,1936,8,SSCM,SHORT SUBJECT (Comedy),"Jules White, Producer","Oh, My Nerves",FALSE,63
1935,1936,8,SSCM,SHORT SUBJECT (Comedy),"Hal Roach, Producer",Tit for Tat,FALSE,64
1935,1936,8,SSN,SHORT SUBJECT (Novelty),"Pete Smith, Producer",Audioscopiks,FALSE,65
1935,1936,8,SSN,SHORT SUBJECT (Novelty),Universal,Camera Thrills,FALSE,66
1935,1936,8,SSN,SHORT SUBJECT (Novelty),Gaumont British and Skibo Productions,Wings over Mt. Everest,TRUE,67
1935,1936,8,SR,SOUND RECORDING,"Universal Studio Sound Department, Gilbert Kurland, Sound Director",Bride of Frankenstein,FALSE,68
1935,1936,8,SR,SOUND RECORDING,"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director",Captain Blood,FALSE,69
1935,1936,8,SR,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",The Dark Angel,FALSE,70
1935,1936,8,SR,SOUND RECORDING,"RKO Radio Studio Sound Department, Carl Dreher, Sound Director",I Dream Too Much,FALSE,71
1935,1936,8,SR,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",The Lives of a Bengal Lancer,FALSE,72
1935,1936,8,SR,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",Love Me Forever,FALSE,73
1935,1936,8,SR,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",Naughty Marietta,TRUE,74
1935,1936,8,SR,SOUND RECORDING,Republic Studio Sound Department,"$1,000 a Minute",FALSE,75
1935,1936,8,SR,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",Thanks a Million,FALSE,76
1935,1936,8,WOS,WRITING (Original Story),Moss Hart,Broadway Melody of 1936,FALSE,77
1935,1936,8,WOS,WRITING (Original Story),Gregory Rogers,G-Men,FALSE,78
1935,1936,8,WOS,WRITING (Original Story),"Don Hartman, Stephen Avery",The Gay Deception,FALSE,79
1935,1936,8,WOS,WRITING (Original Story),"Ben Hecht, Charles MacArthur",The Scoundrel,TRUE,80
1935,1936,8,WSP,WRITING (Screenplay),Casey Robinson,Captain Blood,FALSE,81
1935,1936,8,WSP,WRITING (Screenplay),Dudley Nichols,The Informer,TRUE,82
1935,1936,8,WSP,WRITING (Screenplay),"Screenplay by Waldemar Young, John L. Balderston, Achmed Abdullah;  Adaptation by Grover Jones, William Slavens McNutt",The Lives of a Bengal Lancer,FALSE,83
1935,1936,8,WSP,WRITING (Screenplay),"Talbot Jennings, Jules Furthman, Carey Wilson",Mutiny on the Bounty,FALSE,84
1936,1937,9,AR,ACTOR,Walter Huston,Dodsworth,FALSE,1
1936,1937,9,AR,ACTOR,Paul Muni,The Story of Louis Pasteur,TRUE,2
1936,1937,9,AR,ACTOR,William Powell,My Man Godfrey,FALSE,3
1936,1937,9,AR,ACTOR,Spencer Tracy,San Francisco,FALSE,4
1936,1937,9,ARSR,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,FALSE,5
1936,1937,9,ARSR,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Come and Get It,TRUE,6
1936,1937,9,ARSR,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,Pigskin Parade,FALSE,7
1936,1937,9,ARSR,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,FALSE,8
1936,1937,9,ARSR,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,The General Died at Dawn,FALSE,9
1936,1937,9,AS,ACTRESS,Irene Dunne,Theodora Goes Wild,FALSE,10
1936,1937,9,AS,ACTRESS,Gladys George,Valiant Is the Word for Carrie,FALSE,11
1936,1937,9,AS,ACTRESS,Carole Lombard,My Man Godfrey,FALSE,12
1936,1937,9,AS,ACTRESS,Luise Rainer,The Great Ziegfeld,TRUE,13
1936,1937,9,AS,ACTRESS,Norma Shearer,Romeo and Juliet,FALSE,14
1936,1937,9,ASSR,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,The Gorgeous Hussy,FALSE,15
1936,1937,9,ASSR,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,FALSE,16
1936,1937,9,ASSR,ACTRESS IN A SUPPORTING ROLE,Bonita Granville,These Three,FALSE,17
1936,1937,9,ASSR,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Dodsworth,FALSE,18
1936,1937,9,ASSR,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,TRUE,19
1936,1937,9,AD,ART DIRECTION,Anton Grot,Anthony Adverse,FALSE,20
1936,1937,9,AD,ART DIRECTION,Richard Day,Dodsworth,TRUE,21
1936,1937,9,AD,ART DIRECTION,"Cedric Gibbons, Eddie Imazu, Edwin B. Willis",The Great Ziegfeld,FALSE,22
1936,1937,9,AD,ART DIRECTION,William S. Darling,Lloyds of London,FALSE,23
1936,1937,9,AD,ART DIRECTION,"Albert S. D'Agostino, Jack Otterson",The Magnificent Brute,FALSE,24
1936,1937,9,AD,ART DIRECTION,"Cedric Gibbons, Fredric Hope, Edwin B. Willis",Romeo and Juliet,FALSE,25
1936,1937,9,AD,ART DIRECTION,Perry Ferguson,Winterset,FALSE,26
1936,1937,9,ASD,ASSISTANT DIRECTOR,William Cannon,Anthony Adverse,FALSE,27
1936,1937,9,ASD,ASSISTANT DIRECTOR,Jack Sullivan,The Charge of the Light Brigade,TRUE,28
1936,1937,9,ASD,ASSISTANT DIRECTOR,Eric G. Stacey,The Garden of Allah,FALSE,29
1936,1937,9,ASD,ASSISTANT DIRECTOR,Clem Beauchamp,The Last of the Mohicans,FALSE,30
1936,1937,9,ASD,ASSISTANT DIRECTOR,Joseph Newman,San Francisco,FALSE,31
1936,1937,9,C,CINEMATOGRAPHY,Gaetano Gaudio,Anthony Adverse,TRUE,32
1936,1937,9,C,CINEMATOGRAPHY,Victor Milner,The General Died at Dawn,FALSE,33
1936,1937,9,C,CINEMATOGRAPHY,George Folsey,The Gorgeous Hussy,FALSE,34
1936,1937,9,DD,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1937,FALSE,35
1936,1937,9,DD,DANCE DIRECTION,Bobby Connolly,Cain and Mabel,FALSE,36
1936,1937,9,DD,DANCE DIRECTION,Seymour Felix,The Great Ziegfeld,TRUE,37
1936,1937,9,DD,DANCE DIRECTION,Dave Gould,Born to Dance,FALSE,38
1936,1937,9,DD,DANCE DIRECTION,Jack Haskell,One in a Million,FALSE,39
1936,1937,9,DD,DANCE DIRECTION,Russell Lewis,Dancing Pirate,FALSE,40
1936,1937,9,DD,DANCE DIRECTION,Hermes Pan,Swing Time,FALSE,41
1936,1937,9,D,DIRECTING,William Wyler,Dodsworth,FALSE,42
1936,1937,9,D,DIRECTING,Robert Z. Leonard,The Great Ziegfeld,FALSE,43
1936,1937,9,D,DIRECTING,Frank Capra,Mr. Deeds Goes to Town,TRUE,44
1936,1937,9,D,DIRECTING,Gregory La Cava,My Man Godfrey,FALSE,45
1936,1937,9,D,DIRECTING,W. S. Van Dyke,San Francisco,FALSE,46
1936,1937,9,FE,FILM EDITING,Ralph Dawson,Anthony Adverse,TRUE,47
1936,1937,9,FE,FILM EDITING,Edward Curtiss,Come and Get It,FALSE,48
1936,1937,9,FE,FILM EDITING,William S. Gray,The Great Ziegfeld,FALSE,49
1936,1937,9,FE,FILM EDITING,Barbara McLean,Lloyds of London,FALSE,50
1936,1937,9,FE,FILM EDITING,Conrad A. Nervig,A Tale of Two Cities,FALSE,51
1936,1937,9,FE,FILM EDITING,Otto Meyer,Theodora Goes Wild,FALSE,52
1936,1937,9,MSC,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",Anthony Adverse,TRUE,53
1936,1937,9,MSC,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",The Charge of the Light Brigade,FALSE,54
1936,1937,9,MSC,MUSIC (Scoring),"Selznick International Pictures Music Department, Max Steiner, head of department  (Score by Max Steiner)",The Garden of Allah,FALSE,55
1936,1937,9,MSC,MUSIC (Scoring),"Paramount Studio Music Department, Boris Morros, head of department  (Score by Werner Janssen)",The General Died at Dawn,FALSE,56
1936,1937,9,MSC,MUSIC (Scoring),"RKO Radio Studio Music Department, Nathaniel Shilkret, head of department  (Score by Nathaniel Shilkret)",Winterset,FALSE,57
1936,1937,9,MS,MUSIC (Song),Music by Walter Donaldson; Lyrics by Harold Adamson,Suzy,FALSE,58
1936,1937,9,MS,MUSIC (Song),Music and Lyrics by Cole Porter,Born to Dance,FALSE,59
1936,1937,9,MS,MUSIC (Song),Music by Louis Alter; Lyrics by Sidney Mitchell,Trail of the Lonesome Pine,FALSE,60
1936,1937,9,MS,MUSIC (Song),Music by Arthur Johnston; Lyrics by Johnny Burke,Pennies from Heaven,FALSE,61
1936,1937,9,MS,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields,Swing Time,TRUE,62
1936,1937,9,MS,MUSIC (Song),Music by Richard A. Whiting; Lyrics by Walter Bullock,"Sing, Baby, Sing",FALSE,63
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Warner Bros.,Anthony Adverse,FALSE,64
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Samuel Goldwyn Productions,Dodsworth,FALSE,65
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Great Ziegfeld,TRUE,66
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Libeled Lady,FALSE,67
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Columbia,Mr. Deeds Goes to Town,FALSE,68
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Romeo and Juliet,FALSE,69
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,San Francisco,FALSE,70
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Cosmopolitan,The Story of Louis Pasteur,FALSE,71
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,A Tale of Two Cities,FALSE,72
1936,1937,9,OPT,OUTSTANDING PRODUCTION,Universal,Three Smart Girls,FALSE,73
1936,1937,9,SSCT,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Country Cousin,TRUE,74
1936,1937,9,SSCT,SHORT SUBJECT (Cartoon),Harman-Ising,Old Mill Pond,FALSE,75
1936,1937,9,SSCT,SHORT SUBJECT (Cartoon),Paramount,Sinbad the Sailor,FALSE,76
1936,1937,9,SSC,SHORT SUBJECT (Color),Warner Bros.,Give Me Liberty,TRUE,77
1936,1937,9,SSC,SHORT SUBJECT (Color),"Lewis Lewyn, Producer",La Fiesta de Santa Barbara,FALSE,78
1936,1937,9,SSC,SHORT SUBJECT (Color),Paramount,Popular Science J-6-2,FALSE,79
1936,1937,9,SSO,SHORT SUBJECT (One-reel),"Hal Roach, Producer",Bored of Education,TRUE,80
1936,1937,9,SSO,SHORT SUBJECT (One-reel),Paramount,Moscow Moods,FALSE,81
1936,1937,9,SSO,SHORT SUBJECT (One-reel),"Pete Smith, Producer","Wanted, a Master",FALSE,82
1936,1937,9,SST,SHORT SUBJECT (Two-reel),Warner Bros.,Double or Nothing,FALSE,83
1936,1937,9,SST,SHORT SUBJECT (Two-reel),RKO Radio,Dummy Ache,FALSE,84
1936,1937,9,SST,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,The Public Pays,TRUE,85
1936,1937,9,SR,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",Banjo on My Knee,FALSE,86
1936,1937,9,SR,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",The Charge of the Light Brigade,FALSE,87
1936,1937,9,SR,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",Dodsworth,FALSE,88
1936,1937,9,SR,SOUND RECORDING,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",General Spanky,FALSE,89
1936,1937,9,SR,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",Mr. Deeds Goes to Town,FALSE,90
1936,1937,9,SR,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",San Francisco,TRUE,91
1936,1937,9,SR,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",The Texas Rangers,FALSE,92
1936,1937,9,SR,SOUND RECORDING,"RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director",That Girl from Paris,FALSE,93
1936,1937,9,SR,SOUND RECORDING,"Universal Studio Sound Department, Homer G. Tasker, Sound Director",Three Smart Girls,FALSE,94
1936,1937,9,WOS,WRITING (Original Story),Norman Krasna,Fury,FALSE,95
1936,1937,9,WOS,WRITING (Original Story),William Anthony McGuire,The Great Ziegfeld,FALSE,96
1936,1937,9,WOS,WRITING (Original Story),Robert Hopkins,San Francisco,FALSE,97
1936,1937,9,WOS,WRITING (Original Story),"Pierre Collings, Sheridan Gibney",The Story of Louis Pasteur,TRUE,98
1936,1937,9,WOS,WRITING (Original Story),Adele Comandini,Three Smart Girls,FALSE,99
1936,1937,9,WSP,WRITING (Screenplay),"Frances Goodrich, Albert Hackett",After the Thin Man,FALSE,100
1936,1937,9,WSP,WRITING (Screenplay),Sidney Howard,Dodsworth,FALSE,101
1936,1937,9,WSP,WRITING (Screenplay),Robert Riskin,Mr. Deeds Goes to Town,FALSE,102
1936,1937,9,WSP,WRITING (Screenplay),"Eric Hatch, Morris Ryskind",My Man Godfrey,FALSE,103
1936,1937,9,WSP,WRITING (Screenplay),"Pierre Collings, Sheridan Gibney",The Story of Louis Pasteur,TRUE,104
1937,1938,10,AR,ACTOR,Charles Boyer,Conquest,FALSE,1
1937,1938,10,AR,ACTOR,Fredric March,A Star Is Born,FALSE,2
1937,1938,10,AR,ACTOR,Robert Montgomery,Night Must Fall,FALSE,3
1937,1938,10,AR,ACTOR,Paul Muni,The Life of Emile Zola,FALSE,4
1937,1938,10,AR,ACTOR,Spencer Tracy,Captains Courageous,TRUE,5
1937,1938,10,ARSR,ACTOR IN A SUPPORTING ROLE,Ralph Bellamy,The Awful Truth,FALSE,6
1937,1938,10,ARSR,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,The Hurricane,FALSE,7
1937,1938,10,ARSR,ACTOR IN A SUPPORTING ROLE,Joseph Schildkraut,The Life of Emile Zola,TRUE,8
1937,1938,10,ARSR,ACTOR IN A SUPPORTING ROLE,H. B. Warner,Lost Horizon,FALSE,9
1937,1938,10,ARSR,ACTOR IN A SUPPORTING ROLE,Roland Young,Topper,FALSE,10
1937,1938,10,AS,ACTRESS,Irene Dunne,The Awful Truth,FALSE,11
1937,1938,10,AS,ACTRESS,Greta Garbo,Camille,FALSE,12
1937,1938,10,AS,ACTRESS,Janet Gaynor,A Star Is Born,FALSE,13
1937,1938,10,AS,ACTRESS,Luise Rainer,The Good Earth,TRUE,14
1937,1938,10,AS,ACTRESS,Barbara Stanwyck,Stella Dallas,FALSE,15
1937,1938,10,ASSR,ACTRESS IN A SUPPORTING ROLE,Alice Brady,In Old Chicago,TRUE,16
1937,1938,10,ASSR,ACTRESS IN A SUPPORTING ROLE,Andrea Leeds,Stage Door,FALSE,17
1937,1938,10,ASSR,ACTRESS IN A SUPPORTING ROLE,Anne Shirley,Stella Dallas,FALSE,18
1937,1938,10,ASSR,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Dead End,FALSE,19
1937,1938,10,ASSR,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Night Must Fall,FALSE,20
1937,1938,10,AD,ART DIRECTION,"Cedric Gibbons, William Horning",Conquest,FALSE,21
1937,1938,10,AD,ART DIRECTION,Carroll Clark,A Damsel in Distress,FALSE,22
1937,1938,10,AD,ART DIRECTION,Richard Day,Dead End,FALSE,23
1937,1938,10,AD,ART DIRECTION,Wiard Ihnen,Every Day's a Holiday,FALSE,24
1937,1938,10,AD,ART DIRECTION,Anton Grot,The Life of Emile Zola,FALSE,25
1937,1938,10,AD,ART DIRECTION,Stephen Goosson,Lost Horizon,TRUE,26
1937,1938,10,AD,ART DIRECTION,John Victor Mackay,Manhattan Merry-Go-Round,FALSE,27
1937,1938,10,AD,ART DIRECTION,Lyle Wheeler,The Prisoner of Zenda,FALSE,28
1937,1938,10,AD,ART DIRECTION,"Hans Dreier, Roland Anderson",Souls at Sea,FALSE,29
1937,1938,10,AD,ART DIRECTION,Alexander Toluboff,Walter Wanger's Vogues of 1938,FALSE,30
1937,1938,10,AD,ART DIRECTION,"William S. Darling, David Hall",Wee Willie Winkie,FALSE,31
1937,1938,10,AD,ART DIRECTION,Jack Otterson,You're a Sweetheart,FALSE,32
1937,1938,10,ASD,ASSISTANT DIRECTOR,Robert Webb,In Old Chicago,TRUE,33
1937,1938,10,ASD,ASSISTANT DIRECTOR,Russ Saunders,The Life of Emile Zola,FALSE,34
1937,1938,10,ASD,ASSISTANT DIRECTOR,"C. C. Coleman, Jr.",Lost Horizon,FALSE,35
1937,1938,10,ASD,ASSISTANT DIRECTOR,Hal Walker,Souls at Sea,FALSE,36
1937,1938,10,ASD,ASSISTANT DIRECTOR,Eric Stacey,A Star Is Born,FALSE,37
1937,1938,10,C,CINEMATOGRAPHY,Gregg Toland,Dead End,FALSE,38
1937,1938,10,C,CINEMATOGRAPHY,Karl Freund,The Good Earth,TRUE,39
1937,1938,10,C,CINEMATOGRAPHY,Joseph Valentine,Wings over Honolulu,FALSE,40
